,Raices,Cotas,Orden de convergencia,constante asintotica
0,14.124999999999998,2.439159292035397,0.0,0.0
1,11.685840707964601,1.4481642445708083,0.0,0.0
2,10.237676463393793,0.8196812525355046,0.0,1.4481642445708083
3,9.417995210858289,0.4440843960483889,1.0916449992595039,0.8196812525355046
4,8.9739108148099,0.23278421484040557,1.0768962805638622,0.4440843960483889
5,8.741126599969494,0.11945470838334948,1.0538452362153998,0.5646717183954449
6,8.621671891586145,0.060549766782214576,1.0329335973575502,0.5740221674947501
7,8.56112212480393,0.030488332174801513,1.0184315377387627,0.5683258499128652
8,8.530633792629128,0.0152985618180832,1.0097868505567003,0.5522434965656362
9,8.515335230811045,0.007663012546826664,1.0050481930003503,0.5351267803810806
10,8.507672218264219,0.0038349559976840197,1.0025644433051843,0.5218137084145064
11,8.503837262266535,0.001918342546295193,1.0012925260528642,0.5129095767408562
12,8.50191891972024,0.0009593876748574814,1.000648866968605,0.5074135766407437
13,8.500959532045382,0.0004797479707523422,1.0003250890274034,0.5041733255320743
14,8.50047978407463,0.00023988752359649368,1.0001627087306422,0.5023163286885451
15,8.500239896551033,0.00011994713703522564,1.00008139001889,0.5012720397456897
16,8.500119949413998,5.9974413460395226e-05,1.0000408280243644,0.5006926655540015
17,8.500059975000537,2.9987431261702113e-05,1.000020272534976,0.5003745977388965
18,8.500029987569276,1.4993734023249772e-05,1.000009523334607,0.5002022413731007
19,8.500014993835252,7.496748450463997e-06,1.0000090326314413,0.5001061911231204
20,8.500007497086802,3.7485058985708974e-06,1.000024585816536,0.5000449866009098
21,8.500003748580903,1.8739510938559079e-06,0.9999265073448226,0.5000708660006966
22,8.50000187462981,9.3567061298927e-07,1.0002830627502457,0.5000730614663674
23,8.500000938959197,4.670160915765109e-07,1.0017778710447343,0.49881996422042807
24,8.500000471943105,2.3454439990189258e-07,1.0005167889072337,0.5010896192419424
25,8.500000237398705,1.0760049740099475e-07,0.991105213781938,0.515404652599563
26,8.500000129798208,4.919986906770646e-08,1.131404619049101,0.46239742306111375
27,8.500000080598339,5.2822056062495903e-08,1.004253832692615,0.39643240371457883
28,8.500000027776283,0.0,-0.09077923988345646,0.39643240371457883
